Date,Researcher Initials,Analyzer,Tree Tag,Species Code,Species,DBH (cm),Air Temp (°F),Soil Temp (°C),Stem Temp (°C),VWC 1 (%),VWC 2 (%),VWC 3 (%),Chamber ID,Flux Start (System) Time,Flux Start (Real) Time,Flux End (System) Time,Bark Missing,Visible fungus,Wounding/Holes,Moss/Lichen Cover,Water Table Above Ground,Species Specific Infections/Pests,Bole Damage (1-3),Notes,date_parts,month,day,year,date_clean,start_time_raw,start_time_clean,datetime_start,end_time_raw,end_time_clean,datetime_end,obs_length_seconds,UniqueID,air_temp_F,air_temp_C,stem_temp_C,vwc_1_raw,vwc_2_raw,vwc_3_raw,vwc_1,vwc_2,vwc_3,vwc_mean,analyzer_clean,chamber_series,surface_area_cm2,chamber_volume_cm3,analyzer_cell_volume_cm3,tubing_volume_cm3,filter_volume_cm3,total_system_volume_cm3,total_system_volume_L,start.time,Area,Vtot,Tcham,Pcham,obs.length,CO2_LM.flux,CO2_LM.C0,CO2_LM.Ct,CO2_LM.slope,CO2_LM.MAE,CO2_LM.RMSE,CO2_LM.AICc,CO2_LM.SE,CO2_LM.se.rel,CO2_LM.r2,CO2_LM.p.val,CO2_HM.flux,CO2_HM.C0,CO2_HM.Ci,CO2_HM.slope,CO2_HM.MAE,CO2_HM.RMSE,CO2_HM.AICc,CO2_HM.SE,CO2_HM.se.rel,CO2_HM.r2,CO2_HM.k,CO2_C0,CO2_Ct,CO2_MDF,CO2_prec,CO2_flux.term,CO2_nb.obs,CO2_k.max,CO2_k.mult,CO2_g.fact,CO2_HM.diagnose,CO2_LM.diagnose,CO2_best.flux,CO2_model,CO2_quality.check,CO2_HM.score,CO2_LM.score,CO2_RMSE.lim,CO2_MAE.lim,CO2_SE.lim,CO2_g.limit,CO2_g.reverse,CO2_k.ratio.lim,CO2_p.val.lim,CO2_MDF.lim,CO2_warn.nb.obs,CH4_LM.flux,CH4_LM.C0,CH4_LM.Ct,CH4_LM.slope,CH4_LM.MAE,CH4_LM.RMSE,CH4_LM.AICc,CH4_LM.SE,CH4_LM.se.rel,CH4_LM.r2,CH4_LM.p.val,CH4_HM.flux,CH4_HM.C0,CH4_HM.Ci,CH4_HM.slope,CH4_HM.MAE,CH4_HM.RMSE,CH4_HM.AICc,CH4_HM.SE,CH4_HM.se.rel,CH4_HM.r2,CH4_HM.k,CH4_C0,CH4_Ct,CH4_MDF,CH4_prec,CH4_flux.term,CH4_nb.obs,CH4_k.max,CH4_k.mult,CH4_g.fact,CH4_HM.diagnose,CH4_LM.diagnose,CH4_best.flux,CH4_model,CH4_quality.check,CH4_HM.score,CH4_LM.score,CH4_RMSE.lim,CH4_MAE.lim,CH4_SE.lim,CH4_g.limit,CH4_g.reverse,CH4_k.ratio.lim,CH4_p.val.lim,CH4_MDF.lim,CH4_warn.nb.obs
6/21/23,NW PK JG,LGR3,3123,ACRU,red maple,20.9,66,13.1,16.4,17.7,29.4,17.9,B1,13:31:30,NA,13:37:00,2,1,2,3,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,13:31:30,13:31:30,2023-06-21T13:31:30.000000Z,13:37:00,13:37:00,2023-06-21T13:37:00.000000Z,330,20230621_3123_133130,66,18.88888888888889,16.4,17.7,29.4,17.9,17.7,29.4,17.9,21.666666666666668,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:31:30.000000Z,107.68,0.6169955555555556,18.88888888888889,101.325,330,1.3869037053629905,536.22280416872,791.9648460066405,0.5906282721430035,3.4988089534567766,4.065492653703627,2466.380415190471,0.0036606213481228094,0.263941997845101,0.9969786915725564,0,1.6972520381609504,527.0825819460982,1286.1653225610853,0.7227935398931147,0.8851248173588137,1.0856482814563464,1317.0658165894076,0.004547164074379691,0.26791330763737065,0.9997845497515369,9.521933528715566e-4,527.291,785.109,0.0018936965649701215,0.35,2.3481837405629506,436,1.68750934898001,1,1.223770642185092,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.6972520381609504,HM,,0,4,0.35,0.35,0.01676195999137015,2,0.5,1,0.05,0.0019,60,0.014962521825584463,1987.9599217779992,1990.7189784218906,0.006371955297670772,1.2970891328844982,1.6067391342880502,1656.8782361495691,0.0014467283738616684,9.669014292683624,0.19587923602475776,1.4749546672379124e-22,0.014979799656544914,1987.9593028701504,2589.4848571883426,0.00637931325295425,1.2971494917295052,1.6068007599289973,1658.9489324821454,0.005798698049789807,38.710117509857774,0.19581814984501345,1.0605224012776937e-5,1988.26,1990.6699999999998,0.004869505452780313,0.9,2.3481837405629506,436,0.0070799503307453025,1,1.0011547405685923,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.014979799656544914,HM,AICc | Intercept,1,3,0.9,0.9,0.04310218283495181,2,0.5,1,0.05,0.0049,60
6/21/23,NW PK JG,LGR3,3127,TSCA,hemlock,16.7,66.9,13.1,16.9,20.1,17.5,24.4,B1,13:45:00,NA,13:49:00,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,13:45:00,13:45:00,2023-06-21T13:45:00.000000Z,13:49:00,13:49:00,2023-06-21T13:49:00.000000Z,240,20230621_3127_134500,66.9,19.388888888888893,16.9,20.1,17.5,24.4,20.1,17.5,24.4,20.666666666666668,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:45:00.000000Z,107.68,0.6169955555555556,19.388888888888893,101.325,240,0.5938335233062297,467.3764400242446,532.7892077253042,0.2535378593064326,1.0812036988826774,1.3142426773116418,889.421326973414,0.0025517275227230126,0.429704188560458,0.9952220627050209,8.725847806627086e-303,0.74292696606736075,464.7650593376734,643.7257572336812,0.3171934645067305,0.5586537921956978,0.6939954107239567,558.1608202010851,0.006382852056704853,0.8591493307198279,0.9986676985175703,0.0017724196889925428,462.81,530.505,0.0031651199406385767,0.35,2.342188756072547,261,0.7243938837326646,1,1.2510694275578074,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.74292696606736075,HM,,0,4,0.35,0.35,0.021664456120656053,2,0.5,1,0.05,0.0032,60,5.33182105224152e-4,1994.2731557911118,1994.3318876003186,2.2764267134396456e-4,1.4168382047824748,1.7195417135573614,1029.7334762187259,0.0033386542627957634,626.1752279537175,-0.0037621623485113442,0.8732420904801728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992.8,1992.6999999999998,0.008138879847356341,0.9,2.342188756072547,261,2.529363014932939e-4,1,NA,HM.flux is NA,NA,5.33182105224152e-4,LM,HM.flux is NA,NA,NA,0.9,0.9,0.05570860145311557,2,0.5,1,0.05,0.0081,60
6/21/23,NW PK JG,LGR3,3121,TSCA,hemlock,13.9,66.8,12.8,16.8,6.8,16.9,22.6,B1,13:52:15,NA,13:55:15,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,13:52:15,13:52:15,2023-06-21T13:52:15.000000Z,13:55:15,13:55:15,2023-06-21T13:55:15.000000Z,180,20230621_3121_135215,66.8,19.333333333333332,16.8,6.8,16.9,22.6,6.8,16.9,22.6,15.433333333333332,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T13:52:15.000000Z,107.68,0.6169955555555556,19.333333333333332,101.325,180,0.9440085162436597,434.84896521656344,567.8860172456644,0.4031425819063667,3.0993158756842973,3.4160629378548495,1769.259485767236,0.004602224291262465,0.4875193615387445,0.9921707757903803,0,1.292655054639236,427.1940357872396,707.692796321459,0.5520334692691149,0.896876880156261,1.124690013614221,1031.394978853192,0.007680164532778324,0.594138746080389,0.9991513420554704,0.001968042454867709,430.539,563.134,0.0024760379108292024,0.35,2.3416244242413313,333,1.1518359483039047,1,1.3693256283141269,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.292655054639236,HM,,0,4,0.35,0.35,0.01917988185229168,2,0.5,1,0.05,0.0025,60,0.03640794298480038,1980.9415752219293,1986.07246686305,0.015548156488244813,1.2807137734046157,1.6273589940101665,1275.4003402894762,0.0021924277242799032,6.0218390398908275,0.4528373225390221,1.7899532419467337e-45,0.0768052108685018,1980.1387678475883,1986.8051015862095,0.032799970000904864,1.2744637889769173,1.598069858128184,1265.353524868016,0.015118534531489595,19.684256264036616,0.47235570188495346,0.004920241213079249,1982.14,1985.8,0.006366954627846521,0.9,2.3416244242413313,333,0.017275729431383124,1,2.1095729275495323,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.03640794298480038,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.04931969619160719,2,0.5,1,0.05,0.0064,60
6/21/23,NW PK JG,LGR3,3118,TSCA,hemlock,19.5,66.8,12.8,17.5,6.8,16.9,22.6,B1,14:00:45,NA,14:05:00,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,14:00:45,14:00:45,2023-06-21T14:00:45.000000Z,14:05:00,14:05:00,2023-06-21T14:05:00.000000Z,255,20230621_3118_140045,66.8,19.333333333333332,17.5,6.8,16.9,22.6,6.8,16.9,22.6,15.433333333333332,LGR,B,107.68,517.9955555555556,70,29,0,616.9955555555556,0.6169955555555556,2023-06-21T14:00:45.000000Z,107.68,0.6169955555555556,19.333333333333332,101.325,255,0.8333486028993541,544.9189500383171,643.2048537265621,0.35610834669653973,1.9832970863413695,2.289628917691147,1260.096460201078,0.004020675633077732,0.48247223539934597,0.9935701923427613,7.94983417950078e-306,1.1102101935834456,539.8230912276109,761.1543658950333,0.47441744684894416,0.5525231185020779,0.7029724626455764,603.2535289296281,0.006135042890345945,0.5526019240143847,0.9993938998322972,0.0021434722569678194,540.886,639.69,0.002956874104630553,0.35,2.340154648521895,279,1.0174524191329708,1,1.3322278212513292,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.1102101935834456,HM,,0,4,0.35,0.35,0.020953951903123734,2,0.5,1,0.05,0.003,60,0.019435084299678773,1981.489942011795,1983.7821337992477,0.008305042708162257,1.2311437104206637,1.5777135130563513,1052.2899479017144,0.0027705250527320646,14.255276745971493,0.14778689051794291,1.7653925524488265e-11,0.026717775318238574,1981.3576591012736,1986.1258027567428,0.011417098154224228,1.2277734293021048,1.5769871813702991,1054.0917150668124,0.014103055468487696,52.7852910674805,0.14857137630039063,0.0023944534769057297,1981.26,1983.95,0.00760339055476428,0.9,2.340154648521895,279,0.009227825231291396,1,1.3747187769430036,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.026717775318238574,HM,AICc,1,3,0.9,0.9,0.053881590608032465,2,0.5,1,0.05,0.0076,60
6/21/23,NW PK JG,LGR3,3109,TSCA,hemlock,37.9,67.3,12.7,18,17.8,29.6,29.6,D8,14:10:15,NA,14:13:15,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,14:10:15,14:10:15,2023-06-21T14:10:15.000000Z,14:13:15,14:13:15,2023-06-21T14:13:15.000000Z,180,20230621_3109_141015,67.3,19.61111111111111,18,17.8,29.6,29.6,17.8,29.6,29.6,25.666666666666668,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T14:10:15.000000Z,462.19,2.388644,19.61111111111111,101.325,180,1.3434334941288686,501.78777387920167,723.7141600651423,0.6358922240284834,1.9775146127767231,2.470016524656194,1636.929852789534,0.0027686106972950497,0.20608468594794996,0.9985157188737281,0,1.5228700009947969,496.9794675068538,1487.4672924748102,0.72082555338310506,1.0438428527093402,1.3051773892398735,1191.1804085623467,0.006409458613040425,0.4208802201667589,0.9995855658539049,7.277480199278822e-4,495.563,721.51,0.0021126748265893128,0.35,2.1126748265893127,351,1.8168349257956669,1,1.133565604587134,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.5228700009947969,HM,,0,4,0.35,0.35,0.018681617943926834,2,0.5,1,0.05,0.0021,60,0.035502882456320994,1992.6535113824373,1998.5183542921525,0.016804707477693855,1.3129243572934572,1.6365671146601963,1347.9697938758366,0.001834407654871939,5.166925973204572,0.5162887976295969,3.277100131161867e-57,0.08725515393004928,1991.4842622729748,1998.7355162464564,0.04130079690063491,1.2533985618896397,1.572406017578059,1321.9405302214398,0.013829487165630552,15.849478847653376,0.5534728199662776,0.005695676506666962,1989.63,1996.66,0.005432592411229661,0.9,2.1126748265893127,351,0.018671897197437618,1,2.457692105349441,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.035502882456320994,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.048038446141526144,2,0.5,1,0.05,0.0054,60
6/21/23,NW PK JG,LGR3,3116,QURU,red oak,44.2,66.2,13,17.1,23.5,31.2,25.9,D8,14:21:00,NA,14:23:00,1,1,1,3,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,14:21:00,14:21:00,2023-06-21T14:21:00.000000Z,14:23:00,14:23:00,2023-06-21T14:23:00.000000Z,120,20230621_3116_142100,66.2,19,17.1,23.5,31.2,25.9,23.5,31.2,25.9,26.866666666666664,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T14:21:00.000000Z,462.19,2.388644,19,101.325,120,1.742285818939826,561.0920162298524,782.7068384707676,0.8238469228286809,1.2361812060702944,1.6361081150716907,1041.992186621648,0.002710068164719814,0.15554670394831543,0.9993471656527816,0,1.8608918708492073,558.6192773848119,2342.8968414736564,0.8799302759916312,0.9078019918434562,1.2146275224015652,882.6001663526608,0.008435014276830435,0.45327804419829965,0.9996401966244488,4.93157731566823e-4,559.268,782.827,0.0027414299812234845,0.35,2.114817414086688,271,2.353848350939088,1,1.068074968308904,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.8608918708492073,HM,,0,4,0.35,0.35,0.02126098587307754,2,0.5,1,0.05,0.0027,60,0.028868658794655104,1992.862777572988,1996.5348057887743,0.013650662512216175,1.3205918228589173,1.6445000767742337,1044.765119503559,0.0027239687059127313,9.435730025729706,0.2919293091461822,3.6887779031284995e-22,0.029005135136247393,1992.859784121796,2325.1454283457147,0.013715195904405604,1.3205563378366196,1.6445721540692282,1046.8493627655457,0.010911090367008805,37.61778842179341,0.2918677300567034,4.1275318819260496e-5,1993.19,1995.24,0.00704939138028896,0.9,2.114817414086688,271,0.015167402791351306,1,1.0047274915874358,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.029005135136247393,HM,AICc | Intercept,1,3,0.9,0.9,0.05467110653077083,2,0.5,1,0.05,0.007,60
6/21/23,NW PK JG,LGR3,3132,TSCA,hemlock,46.6,61.7,13.3,18.4,10.6,13.4,9.1,D8,14:28:45,NA,14:31:45,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,14:28:45,14:28:45,2023-06-21T14:28:45.000000Z,14:31:45,14:31:45,2023-06-21T14:31:45.000000Z,180,20230621_3132_142845,61.7,16.5,18.4,10.6,13.4,9.1,10.6,13.4,9.1,11.033333333333331,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T14:28:45.000000Z,462.19,2.388644,16.5,101.325,180,1.793706025073226,619.803465209188,797.1372253606929,0.8404443609076065,0.800952763898116,1.0224905166806397,622.9392689856776,0.0024337127004336843,0.13568068938912833,0.9996080358492433,0,1.814415015215562,619.4592982002902,8164.36075960714,0.8501475975260524,0.8825360748812658,1.1155135911628482,662.2838649905475,0.010709116510178834,0.5902242001070817,0.9995339862602196,1.1267842288924087e-4,619.001,798.122,0.003523501679121532,0.35,2.1342353027821854,214,2.4012696025931617,1,1.0115453646544397,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.793706025073226,LM,RMSE | MAE | AICc,3,1,0.35,0.35,0.023925507445863213,2,0.5,1,0.05,0.0035,60,0.0638526847135135,2016.7804516878152,2023.0932122615852,0.029918296558151414,1.363290145366489,1.713824999314922,843.9954396091347,0.00407921403583659,6.388476935838663,0.533939362219223,3.2370368720188945e-37,0.06394110974201586,2016.7787865018222,3268.4816769434506,0.029959728273008294,1.3635944198783287,1.7141285977164442,846.1483535171681,0.016338216190032454,25.551974709154244,0.5337758674386783,2.393517543323547e-5,2019.6200000000001,2026.1499999999999,0.009060432889169655,0.9,2.1342353027821854,214,0.03324255173127935,1,1.0013848286708553,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.06394110974201586,HM,AICc | Intercept,1,3,0.9,0.9,0.061522733432219694,2,0.5,1,0.05,0.0091,60
6/21/23,LG NW,LGR3,4778,BEAL,yellow birch,24.7,63.7,12.9,15.6,18.5,18.2,30.6,D8,10:36:30,10:15:00,10:40:30,1,1,2,3,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,10:36:30,10:36:30,2023-06-21T10:36:30.000000Z,10:40:30,10:40:30,2023-06-21T10:40:30.000000Z,240,20230621_4778_103630,63.7,17.61111111111111,15.6,18.5,18.2,30.6,18.5,18.2,30.6,22.433333333333337,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T10:36:30.000000Z,462.19,2.388644,17.61111111111111,101.325,240,1.6625654132138732,493.4159497045872,669.9574232471031,0.7811569625775038,1.671990764282391,2.097069270259399,990.8297116858101,0.004530321793733474,0.27248983755628575,0.9983173321776685,1.111517033e-315,1.7196716404850803,492.41679292172336,3186.5833838629637,0.8079883441790278,1.647779052724963,2.0483035154862095,982.1727684242612,0.0181567423638605,1.05582612031323,0.998394680585699,2.999028890402605e-4,493.123,667.693,0.003281577162302142,0.35,2.1283371881216753,228,2.2318770359357254,1,1.0343482589120003,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),1.7196716404850803,HM,,0,4,0.35,0.35,0.023179316248638265,2,0.5,1,0.05,0.0033,60,0.01479115464071807,1988.1825235700526,1989.753139808616,0.0069496293741743665,1.2072396101083065,1.4727284637682887,829.6683648445411,0.0031815514872505102,21.5098250578229,0.08324888849463263,5.6706259260693404e-6,0.014783240598655382,1988.182615565636,3043.5155075992566,0.006945910958639998,1.2072054552305973,1.472753550433889,831.7483616872453,0.012747415916481685,86.22883346457294,0.08321797887520144,6.581725075634918e-6,1989.47,1989.21,0.008438341274491223,0.9,2.1283371881216753,228,0.007721810415749297,1,0.999464947649124,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.014783240598655382,HM,AICc | Intercept,1,3,0.9,0.9,0.05960395606792697,2,0.5,1,0.05,0.0084,60
6/21/23,LG NW,LGR3,4789,BEAL,yellow birch,39.9,65.6,13.1,16.2,16.8,7.3,6.8,D8,10:53:30,10;31,10:56:30,1,1,2,3,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,10:53:30,10:53:30,2023-06-21T10:53:30.000000Z,10:56:30,10:56:30,2023-06-21T10:56:30.000000Z,180,20230621_4789_105330,65.6,18.666666666666664,16.2,16.8,7.3,6.8,16.8,7.3,6.8,10.3,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T10:53:30.000000Z,462.19,2.388644,18.666666666666664,101.325,180,2.3245567830485534,452.4480166836497,590.6480629765379,1.0968257642292707,2.0060494740459416,2.3798310837018084,591.4013679416064,0.01226100454629786,0.5274555836066992,0.9964790824771689,1.1875985692344848e-156,2.348826092797095,452.20573603912254,6779.839249951073,1.1082770672933118,2.046108753775811,2.4264253574240837,598.4967645137715,0.050409310340634714,2.1461491123255056,0.9963408866198415,1.751487447647926e-4,452.165,594.22,0.005840726084167825,0.35,2.119349179112325,128,3.1337878977979163,1,1.0104404030589924,Noise (HM.RMSE) | Noise (HM.MAE) | Noise (HM.SE),Noise (LM.RMSE) | Noise (LM.MAE),2.3245567830485534,LM,RMSE | MAE | SE | AICc,4,0,0.35,0.35,0.03093592167691145,2,0.5,1,0.05,0.0058,60,0.0058067065235907185,1985.0840619181206,1985.4292834744283,0.0027398536214890356,1.6897409627334046,2.0839745772040112,557.4167056307474,0.010736737552701592,184.9023626229739,-0.005602132813731009,0.5895823951476159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986.3500000000001,1987.5100000000002,0.015019009930717265,0.9,2.119349179112325,128,0.003044281801654484,1,NA,HM.flux is NA,NA,0.0058067065235907185,LM,HM.flux is NA,NA,NA,0.9,0.9,0.07954951288348659,2,0.5,1,0.05,0.015,60
6/21/23,LG NW,LGR3,4773,BEAL,yellow birch,32,63.2,13.2,16.5,44.8,30.6,32.7,D8,11:02:30,NA,11:05:30,1,1,1,3,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,11:02:30,11:02:30,2023-06-21T11:02:30.000000Z,11:05:30,11:05:30,2023-06-21T11:05:30.000000Z,180,20230621_4773_110230,63.2,17.333333333333332,16.5,44.8,30.6,32.7,44.8,30.6,32.7,36.03333333333334,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T11:02:30.000000Z,462.19,2.388644,17.333333333333332,101.325,180,0.8857100374023981,440.07064300214466,548.6351313765156,0.415955894154678,0.5649914800031233,0.7100852543437234,572.3675865208685,0.0012397840417850683,0.1399762890145284,0.9994869161076304,0,0.9020981799376439,439.7345844852896,3417.631266013654,0.4236522554850458,0.5540792938941368,0.6981769843017287,565.534033751972,0.0049248194070258865,0.5459294250395569,0.9995041262295808,1.4226559910991005e-4,441.068,548.819,0.0028445333946979443,0.35,2.1293364268881754,263,1.1884454118705086,1,1.0185028303205288,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.9020981799376439,HM,,0,4,0.35,0.35,0.021581924559237256,2,0.5,1,0.05,0.0028,60,0.02084696470755297,1983.9819270714524,1986.5372103606333,0.009790357429811524,1.2715934449859443,1.6211443338215323,1006.5819111957194,0.002830461359685305,13.577330797992923,0.16890410462952754,2.3199096571124125e-12,0.06664790806166092,1983.2531466899873,1986.3522280375687,0.03129984873224592,1.2536552974535426,1.5963593766599222,1000.5403975608764,0.02652093562681929,39.79260024528123,0.19412235783826715,0.01009971834288015,1981.97,1986.28,0.007314514443508999,0.9,2.1293364268881754,263,0.010878174922012806,1,3.197007765716321,Noise (HM.RMSE) | Noise (HM.MAE) | Exaggerated curvature (g-fact),Noise (LM.RMSE) | Noise (LM.MAE),0.02084696470755297,LM,g-fact. > 2 | Intercept,0,4,0.9,0.9,0.05549637743803867,2,0.5,1,0.05,0.0073,60
6/21/23,LG NW,LGR3,4791,TSCA,hemlock,45.4,65.4,13.4,17,9.3,12.9,31.2,D8,11:14:30,NA,11:18:00,1,1,1,1,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,11:14:30,11:14:30,2023-06-21T11:14:30.000000Z,11:18:00,11:18:00,2023-06-21T11:18:00.000000Z,210,20230621_4791_111430,65.4,18.555555555555557,17,9.3,12.9,31.2,9.3,12.9,31.2,17.8,LGR,D,462.19,2289.644,70,29,0,2388.644,2.388644,2023-06-21T11:14:30.000000Z,462.19,2.388644,18.555555555555557,101.325,210,0.7360488494849081,468.82202936388705,535.8013561759188,0.34704314410379167,0.4662015197429206,0.5760732052980622,344.4186742062046,0.0015743502079104614,0.21389208189268988,0.9991132368130896,1.0130728432035389e-296,0.7474539343583988,468.6486871391642,2643.4716060141095,0.35242058137040333,0.4696448190760308,0.5818597997395574,350.4015101320633,0.006402154863495772,0.8565283516757816,0.9990954980492752,1.6204564441169012e-4,469.949,534.177,0.003826392206910313,0.35,2.1209145375445737,195,0.9915518402965475,1,1.0154950108018945,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.7474539343583988,HM,AICc,1,3,0.35,0.35,0.02506402059138015,2,0.5,1,0.05,0.0038,60,0.007562888956810387,1984.4181821156735,1985.106393518267,0.0035658621896034054,1.2207527124085025,1.5334443056388736,726.243072725922,0.004190749264501153,55.4120163397002,0.011499264443349477,0.07268628087425308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986.1299999999999,1985.5700000000002,0.009839294246340806,0.9,2.1209145375445737,195,0.003962069099559339,1,NA,HM.flux is NA,NA,0.007562888956810387,LM,HM.flux is NA,NA,NA,0.9,0.9,0.06445033866354896,2,0.5,1,0.05,0.0098,60
6/21/23,LG NW,LGR3,4146,TSCA,hemlock,20.5,68.8,12.7,17.2,35.9,36.6,49.9,C4,11:31:45,NA,11:35:00,1,1,1,2,NA,NA,NA,NA,NA,6,21,2023,2023-06-21,11:31:45,11:31:45,2023-06-21T11:31:45.000000Z,11:35:00,11:35:00,2023-06-21T11:35:00.000000Z,195,20230621_4146_113145,68.8,20.444444444444443,17.2,35.9,36.6,49.9,35.9,36.6,49.9,40.8,LGR,C,213.35,1163.6016666666667,70,29,0,1262.6016666666667,1.2626016666666666,2023-06-21T11:31:45.000000Z,213.35,1.2626016666666666,20.444444444444443,101.325,195,2.1308927908683426,530.4353934723063,791.2411388522169,0.8840872724742731,2.2074146380363415,2.9051893192823255,1487.4021392072577,0.004759644876751822,0.22336388283580697,0.9985204094299746,0,2.348763863740708,526.1060276293634,1986.3367769009678,0.9744799207540024,1.8292085576157842,2.186688224025612,1320.1272355427202,0.015421282110584803,0.6565701366856195,0.9991617638057118,6.673465281018733e-4,519.333,790.133,0.002849986448631416,0.35,2.410274253699712,298,2.5259636356407804,1,1.1022440330203485,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),2.348763863740708,HM,,0,4,0.35,0.35,0.02027495562272223,2,0.5,1,0.05,0.0028,60,0.04715286283874035,1985.0503005522842,1990.8214672633242,0.019563276986576054,1.1793149153946363,1.4670773951787757,1080.1992625535486,0.002403549868993058,5.097357242577272,0.563790943688808,1.7649024376728542e-55,0.05879845872729308,1984.8249265090558,2000.7331492619526,0.02439492461782674,1.1794681581957167,1.4639774722899956,1080.993473035155,0.011328842327256991,19.267243687117887,0.5656324086765754,0.0015334789433586837,1984.28,1989.5400000000002,0.007328536582195071,0.9,2.410274253699712,298,0.021736974429528946,1,1.2469753730198714,Noise (HM.RMSE) | Noise (HM.MAE),Noise (LM.RMSE) | Noise (LM.MAE),0.05879845872729308,HM,AICc | Intercept,1,3,0.9,0.9,0.052135600172714305,2,0.5,1,0.05,0.0073,60
